"SpeciesAuthor","SpeciesAccepted","CommonName","Genus","Family","Order","Class","Phylum","Kingdom","OrganismType","DicotMonoc","AngioGymno","Authors","Journal","YearPublication","DOI.ISBN","AdditionalSource","StudyDuration","StudyStart","StudyEnd","AnnualPeriodicity","NumberPopulations","MatrixCriteriaSize","MatrixCriteriaOntogeny","MatrixCriteriaAge","MatrixPopulation","Lat","Lon","Altitude","Country","Continent","Ecoregion","StudiedSex","MatrixComposite","MatrixTreatment","MatrixCaptivity","MatrixStartYear","MatrixStartSeason","MatrixStartMonth","MatrixEndYear","MatrixEndSeason","MatrixEndMonth","MatrixSplit","MatrixFec","Observation","MatrixDimension","SurvivalIssue"
"Hypericum_cumulicola","Hypericum cumulicola",NA,"Hypericum","Hypericaceae","Theales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Quintana-Ascencio; Menges; Weekley","Cons Biol","2003","10.1046/j.1523-1739.2003.01431.x","Quitana-Ascencio PhD thesis 1997 (PDF); Ellis Ecol 2012; Crone Cons Biol 2013",6,1994,1999,"1",14,"Plant height","No","Yes","Site88;  11 - 12 years after fire",27.1666666666667,-81.35,45,"USA","N America","TCF","A","Individual","Unmanipulated","W",1997,NA,NA,1998,NA,NA,"Divided","Yes",NA,6,0.82712
"Hypericum_cumulicola","Hypericum cumulicola",NA,"Hypericum","Hypericaceae","Theales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Quintana-Ascencio; Menges; Weekley","Cons Biol","2003","10.1046/j.1523-1739.2003.01431.x","Quitana-Ascencio PhD thesis 1997 (PDF); Ellis Ecol 2012; Crone Cons Biol 2013",6,1994,1999,"1",14,"Plant height","No","Yes","Site88;  12 - 13 years after fire",27.1666666666667,-81.35,45,"USA","N America","TCF","A","Individual","Unmanipulated","W",1998,NA,NA,1999,NA,NA,"Divided","Yes",NA,6,0.963
"Hypericum_cumulicola","Hypericum cumulicola",NA,"Hypericum","Hypericaceae","Theales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Quintana-Ascencio; Menges; Weekley","Cons Biol","2003","10.1046/j.1523-1739.2003.01431.x","Quitana-Ascencio PhD thesis 1997 (PDF); Ellis Ecol 2012; Crone Cons Biol 2013",6,1994,1999,"1",14,"Plant height","No","Yes","Site91",27.1666666666667,-81.35,45,"USA","N America","TCF","A","Mean","Unmanipulated","W",1994,NA,NA,1999,NA,NA,"Divided","Yes",NA,6,0.74994
"Hypericum_cumulicola","Hypericum cumulicola",NA,"Hypericum","Hypericaceae","Theales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Quintana-Ascencio; Menges; Weekley","Cons Biol","2003","10.1046/j.1523-1739.2003.01431.x","Quitana-Ascencio PhD thesis 1997 (PDF); Ellis Ecol 2012; Crone Cons Biol 2013",6,1994,1999,"1",14,"Plant height","No","Yes","Site91;  8 - 9 years after fire",27.1666666666667,-81.35,45,"USA","N America","TCF","A","Individual","Unmanipulated","W",1994,NA,NA,1995,NA,NA,"Divided","Yes",NA,6,0.858
"Hypericum_cumulicola","Hypericum cumulicola",NA,"Hypericum","Hypericaceae","Theales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Quintana-Ascencio; Menges; Weekley","Cons Biol","2003","10.1046/j.1523-1739.2003.01431.x","Quitana-Ascencio PhD thesis 1997 (PDF); Ellis Ecol 2012; Crone Cons Biol 2013",6,1994,1999,"1",14,"Plant height","No","Yes","Site91;  9 - 10 years after fire",27.1666666666667,-81.35,45,"USA","N America","TCF","A","Individual","Unmanipulated","W",1995,NA,NA,1996,NA,NA,"Divided","Yes",NA,6,0.74987
"Hypericum_cumulicola","Hypericum cumulicola",NA,"Hypericum","Hypericaceae","Theales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Quintana-Ascencio; Menges; Weekley","Cons Biol","2003","10.1046/j.1523-1739.2003.01431.x","Quitana-Ascencio PhD thesis 1997 (PDF); Ellis Ecol 2012; Crone Cons Biol 2013",6,1994,1999,"1",14,"Plant height","No","Yes","Site91;  10 - 11 years after fire",27.1666666666667,-81.35,45,"USA","N America","TCF","A","Individual","Unmanipulated","W",1996,NA,NA,1997,NA,NA,"Divided","Yes",NA,6,0.857
"Hypericum_cumulicola","Hypericum cumulicola",NA,"Hypericum","Hypericaceae","Theales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Quintana-Ascencio; Menges; Weekley","Cons Biol","2003","10.1046/j.1523-1739.2003.01431.x","Quitana-Ascencio PhD thesis 1997 (PDF); Ellis Ecol 2012; Crone Cons Biol 2013",6,1994,1999,"1",14,"Plant height","No","Yes","Site91;  11 - 12 years after fire",27.1666666666667,-81.35,45,"USA","N America","TCF","A","Individual","Unmanipulated","W",1997,NA,NA,1998,NA,NA,"Divided","Yes",NA,6,0.758
"Hypericum_cumulicola","Hypericum cumulicola",NA,"Hypericum","Hypericaceae","Theales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Quintana-Ascencio; Menges; Weekley","Cons Biol","2003","10.1046/j.1523-1739.2003.01431.x","Quitana-Ascencio PhD thesis 1997 (PDF); Ellis Ecol 2012; Crone Cons Biol 2013",6,1994,1999,"1",14,"Plant height","No","Yes","Site91;  12 - 13 years after fire",27.1666666666667,-81.35,45,"USA","N America","TCF","A","Individual","Unmanipulated","W",1998,NA,NA,1999,NA,NA,"Divided","Yes",NA,6,0.933
"Hypericum_cumulicola","Hypericum cumulicola",NA,"Hypericum","Hypericaceae","Theales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Quintana-Ascencio; Menges; Weekley","Cons Biol","2003","10.1046/j.1523-1739.2003.01431.x","Quitana-Ascencio PhD thesis 1997 (PDF); Ellis Ecol 2012; Crone Cons Biol 2013",6,1994,1999,"1",14,"Plant height","No","Yes","Site93",27.1666666666667,-81.35,45,"USA","N America","TCF","A","Mean","Unmanipulated","W",1994,NA,NA,1999,NA,NA,"Divided","Yes",NA,6,0.6248
"Hypericum_cumulicola","Hypericum cumulicola",NA,"Hypericum","Hypericaceae","Theales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Quintana-Ascencio; Menges; Weekley","Cons Biol","2003","10.1046/j.1523-1739.2003.01431.x","Quitana-Ascencio PhD thesis 1997 (PDF); Ellis Ecol 2012; Crone Cons Biol 2013",6,1994,1999,"1",14,"Plant height","No","Yes","Site93;  > 21 years after fire",27.1666666666667,-81.35,45,"USA","N America","TCF","A","Individual","Unmanipulated","W",1994,NA,NA,1995,NA,NA,"Divided","Yes",NA,6,0.889
"Hypericum_cumulicola","Hypericum cumulicola",NA,"Hypericum","Hypericaceae","Theales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Quintana-Ascencio; Menges; Weekley","Cons Biol","2003","10.1046/j.1523-1739.2003.01431.x","Quitana-Ascencio PhD thesis 1997 (PDF); Ellis Ecol 2012; Crone Cons Biol 2013",6,1994,1999,"1",14,"Plant height","No","Yes","Site93;  > 21 years after fire",27.1666666666667,-81.35,45,"USA","N America","TCF","A","Individual","Unmanipulated","W",1995,NA,NA,1996,NA,NA,"Divided","Yes",NA,6,0.715
"Hypericum_cumulicola","Hypericum cumulicola",NA,"Hypericum","Hypericaceae","Theales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Quintana-Ascencio; Menges; Weekley","Cons Biol","2003","10.1046/j.1523-1739.2003.01431.x","Quitana-Ascencio PhD thesis 1997 (PDF); Ellis Ecol 2012; Crone Cons Biol 2013",6,1994,1999,"1",14,"Plant height","No","Yes","Site93;  > 21 years after fire",27.1666666666667,-81.35,45,"USA","N America","TCF","A","Individual","Unmanipulated","W",1996,NA,NA,1997,NA,NA,"Divided","Yes",NA,6,0.64
"Hypericum_cumulicola","Hypericum cumulicola",NA,"Hypericum","Hypericaceae","Theales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Quintana-Ascencio; Menges; Weekley","Cons Biol","2003","10.1046/j.1523-1739.2003.01431.x","Quitana-Ascencio PhD thesis 1997 (PDF); Ellis Ecol 2012; Crone Cons Biol 2013",6,1994,1999,"1",14,"Plant height","No","Yes","Site93;  > 21 years after fire",27.1666666666667,-81.35,45,"USA","N America","TCF","A","Individual","Unmanipulated","W",1997,NA,NA,1998,NA,NA,"Divided","Yes",NA,6,0.8
"Hypericum_cumulicola","Hypericum cumulicola",NA,"Hypericum","Hypericaceae","Theales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Quintana-Ascencio; Menges; Weekley","Cons Biol","2003","10.1046/j.1523-1739.2003.01431.x","Quitana-Ascencio PhD thesis 1997 (PDF); Ellis Ecol 2012; Crone Cons Biol 2013",6,1994,1999,"1",14,"Plant height","No","Yes","Site93;  > 21 years after fire",27.1666666666667,-81.35,45,"USA","N America","TCF","A","Individual","Unmanipulated","W",1998,NA,NA,1999,NA,NA,"Divided","Yes",NA,6,0.723
"Hypericum_cumulicola_2","Hypericum cumulicola",NA,"Hypericum","Hypericaceae","Theales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Ellis; Williams; Lesica; Bell; Bierzychudek; Bowles; Crone; Doak; Ehrlén; Ellis-Adam; McEachern; Ganesan; Latham; Luijten; Kaye; Knight; Menges; Morris; Den Nijs; Oostermeijer; Quintana-Ascencio; Shelly; Stanley; Thorpe; Ticktin; Valverde; Weekley","Ecology","2012","10.1890/11-1052.1","Quintana-Ascencio et al. 1998, Quintana-Ascencio and Menges 2000, Pico et al. 2003, Quintana-Ascencio et al. 2003",6,1999,2004,"1",1,"No","Yes","No","HYCU_29",27.1513333333333,-81.51725,49,"USA","N America","TBM","A","Mean","Long unburned","W",1999,NA,NA,2004,NA,NA,"Divided","Yes",NA,6,0.82426
"Hypericum_cumulicola_2","Hypericum cumulicola",NA,"Hypericum","Hypericaceae","Theales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Ellis; Williams; Lesica; Bell; Bierzychudek; Bowles; Crone; Doak; Ehrlén; Ellis-Adam; McEachern; Ganesan; Latham; Luijten; Kaye; Knight; Menges; Morris; Den Nijs; Oostermeijer; Quintana-Ascencio; Shelly; Stanley; Thorpe; Ticktin; Valverde; Weekley","Ecology","2012","10.1890/11-1052.1","Quintana-Ascencio et al. 1998, Quintana-Ascencio and Menges 2000, Pico et al. 2003, Quintana-Ascencio et al. 2003",6,1999,2004,"1",1,"No","Yes","No","HYCU_29",27.1513333333333,-81.51725,49,"USA","N America","TBM","A","Individual","Long unburned","W",1999,NA,NA,2000,NA,NA,"Divided","Yes",NA,6,0.8244
"Hypericum_cumulicola_2","Hypericum cumulicola",NA,"Hypericum","Hypericaceae","Theales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Ellis; Williams; Lesica; Bell; Bierzychudek; Bowles; Crone; Doak; Ehrlén; Ellis-Adam; McEachern; Ganesan; Latham; Luijten; Kaye; Knight; Menges; Morris; Den Nijs; Oostermeijer; Quintana-Ascencio; Shelly; Stanley; Thorpe; Ticktin; Valverde; Weekley","Ecology","2012","10.1890/11-1052.1","Quintana-Ascencio et al. 1998, Quintana-Ascencio and Menges 2000, Pico et al. 2003, Quintana-Ascencio et al. 2003",6,1999,2004,"1",1,"No","Yes","No","HYCU_29",27.1513333333333,-81.51725,49,"USA","N America","TBM","A","Individual","Long unburned","W",2000,NA,NA,2001,NA,NA,"Divided","Yes",NA,6,0.84
"Hypericum_cumulicola_2","Hypericum cumulicola",NA,"Hypericum","Hypericaceae","Theales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Ellis; Williams; Lesica; Bell; Bierzychudek; Bowles; Crone; Doak; Ehrlén; Ellis-Adam; McEachern; Ganesan; Latham; Luijten; Kaye; Knight; Menges; Morris; Den Nijs; Oostermeijer; Quintana-Ascencio; Shelly; Stanley; Thorpe; Ticktin; Valverde; Weekley","Ecology","2012","10.1890/11-1052.1","Quintana-Ascencio et al. 1998, Quintana-Ascencio and Menges 2000, Pico et al. 2003, Quintana-Ascencio et al. 2003",6,1999,2004,"1",1,"No","Yes","No","HYCU_29",27.1513333333333,-81.51725,49,"USA","N America","TBM","A","Individual","Long unburned","W",2001,NA,NA,2002,NA,NA,"Divided","Yes",NA,6,0.8242
"Hypericum_cumulicola_2","Hypericum cumulicola",NA,"Hypericum","Hypericaceae","Theales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Ellis; Williams; Lesica; Bell; Bierzychudek; Bowles; Crone; Doak; Ehrlén; Ellis-Adam; McEachern; Ganesan; Latham; Luijten; Kaye; Knight; Menges; Morris; Den Nijs; Oostermeijer; Quintana-Ascencio; Shelly; Stanley; Thorpe; Ticktin; Valverde; Weekley","Ecology","2012","10.1890/11-1052.1","Quintana-Ascencio et al. 1998, Quintana-Ascencio and Menges 2000, Pico et al. 2003, Quintana-Ascencio et al. 2003",6,1999,2004,"1",1,"No","Yes","No","HYCU_29",27.1513333333333,-81.51725,49,"USA","N America","TBM","A","Individual","Long unburned","W",2002,NA,NA,2003,NA,NA,"Divided","Yes",NA,6,0.9181
"Hypericum_cumulicola_2","Hypericum cumulicola",NA,"Hypericum","Hypericaceae","Theales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Ellis; Williams; Lesica; Bell; Bierzychudek; Bowles; Crone; Doak; Ehrlén; Ellis-Adam; McEachern; Ganesan; Latham; Luijten; Kaye; Knight; Menges; Morris; Den Nijs; Oostermeijer; Quintana-Ascencio; Shelly; Stanley; Thorpe; Ticktin; Valverde; Weekley","Ecology","2012","10.1890/11-1052.1","Quintana-Ascencio et al. 1998, Quintana-Ascencio and Menges 2000, Pico et al. 2003, Quintana-Ascencio et al. 2003",6,1999,2004,"1",1,"No","Yes","No","HYCU_29",27.1513333333333,-81.51725,49,"USA","N America","TBM","A","Individual","Long unburned","W",2003,NA,NA,2004,NA,NA,"Divided","Yes",NA,6,1
"Hypericum_cumulicola_2","Hypericum cumulicola",NA,"Hypericum","Hypericaceae","Theales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Ellis; Williams; Lesica; Bell; Bierzychudek; Bowles; Crone; Doak; Ehrlén; Ellis-Adam; McEachern; Ganesan; Latham; Luijten; Kaye; Knight; Menges; Morris; Den Nijs; Oostermeijer; Quintana-Ascencio; Shelly; Stanley; Thorpe; Ticktin; Valverde; Weekley","Ecology","2012","10.1890/11-1052.1","Quintana-Ascencio et al. 1998, Quintana-Ascencio and Menges 2000, Pico et al. 2003, Quintana-Ascencio et al. 2003",6,1999,2004,"1",1,"No","Yes","No","HYCU_59",27.1513333333333,-81.51725,49,"USA","N America","TBM","A","Mean","Long unburned","W",1994,NA,NA,1999,NA,NA,"Divided","Yes",NA,6,0.68442
"Hypericum_cumulicola_2","Hypericum cumulicola",NA,"Hypericum","Hypericaceae","Theales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Ellis; Williams; Lesica; Bell; Bierzychudek; Bowles; Crone; Doak; Ehrlén; Ellis-Adam; McEachern; Ganesan; Latham; Luijten; Kaye; Knight; Menges; Morris; Den Nijs; Oostermeijer; Quintana-Ascencio; Shelly; Stanley; Thorpe; Ticktin; Valverde; Weekley","Ecology","2012","10.1890/11-1052.1","Quintana-Ascencio et al. 1998, Quintana-Ascencio and Menges 2000, Pico et al. 2003, Quintana-Ascencio et al. 2003",6,1999,2004,"1",1,"No","Yes","No","HYCU_59",27.1513333333333,-81.51725,49,"USA","N America","TBM","A","Individual","Long unburned","W",1994,NA,NA,1995,NA,NA,"Divided","Yes",NA,6,0.6724
"Hypericum_cumulicola_2","Hypericum cumulicola",NA,"Hypericum","Hypericaceae","Theales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Ellis; Williams; Lesica; Bell; Bierzychudek; Bowles; Crone; Doak; Ehrlén; Ellis-Adam; McEachern; Ganesan; Latham; Luijten; Kaye; Knight; Menges; Morris; Den Nijs; Oostermeijer; Quintana-Ascencio; Shelly; Stanley; Thorpe; Ticktin; Valverde; Weekley","Ecology","2012","10.1890/11-1052.1","Quintana-Ascencio et al. 1998, Quintana-Ascencio and Menges 2000, Pico et al. 2003, Quintana-Ascencio et al. 2003",6,1999,2004,"1",1,"No","Yes","No","HYCU_59",27.1513333333333,-81.51725,49,"USA","N America","TBM","A","Individual","Long unburned","W",1995,NA,NA,1996,NA,NA,"Divided","Yes",NA,6,1
"Hypericum_cumulicola_2","Hypericum cumulicola",NA,"Hypericum","Hypericaceae","Theales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Ellis; Williams; Lesica; Bell; Bierzychudek; Bowles; Crone; Doak; Ehrlén; Ellis-Adam; McEachern; Ganesan; Latham; Luijten; Kaye; Knight; Menges; Morris; Den Nijs; Oostermeijer; Quintana-Ascencio; Shelly; Stanley; Thorpe; Ticktin; Valverde; Weekley","Ecology","2012","10.1890/11-1052.1","Quintana-Ascencio et al. 1998, Quintana-Ascencio and Menges 2000, Pico et al. 2003, Quintana-Ascencio et al. 2003",6,1999,2004,"1",1,"No","Yes","No","HYCU_59",27.1513333333333,-81.51725,49,"USA","N America","TBM","A","Individual","Long unburned","W",1996,NA,NA,1997,NA,NA,"Divided","Yes",NA,6,0.7555
"Hypericum_cumulicola_2","Hypericum cumulicola",NA,"Hypericum","Hypericaceae","Theales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Ellis; Williams; Lesica; Bell; Bierzychudek; Bowles; Crone; Doak; Ehrlén; Ellis-Adam; McEachern; Ganesan; Latham; Luijten; Kaye; Knight; Menges; Morris; Den Nijs; Oostermeijer; Quintana-Ascencio; Shelly; Stanley; Thorpe; Ticktin; Valverde; Weekley","Ecology","2012","10.1890/11-1052.1","Quintana-Ascencio et al. 1998, Quintana-Ascencio and Menges 2000, Pico et al. 2003, Quintana-Ascencio et al. 2003",6,1999,2004,"1",1,"No","Yes","No","HYCU_59",27.1513333333333,-81.51725,49,"USA","N America","TBM","A","Individual","Long unburned","W",1997,NA,NA,1998,NA,NA,"Divided","Yes",NA,6,0.8
"Hypericum_cumulicola_2","Hypericum cumulicola",NA,"Hypericum","Hypericaceae","Theales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Ellis; Williams; Lesica; Bell; Bierzychudek; Bowles; Crone; Doak; Ehrlén; Ellis-Adam; McEachern; Ganesan; Latham; Luijten; Kaye; Knight; Menges; Morris; Den Nijs; Oostermeijer; Quintana-Ascencio; Shelly; Stanley; Thorpe; Ticktin; Valverde; Weekley","Ecology","2012","10.1890/11-1052.1","Quintana-Ascencio et al. 1998, Quintana-Ascencio and Menges 2000, Pico et al. 2003, Quintana-Ascencio et al. 2003",6,1999,2004,"1",1,"No","Yes","No","HYCU_59",27.1513333333333,-81.51725,49,"USA","N America","TBM","A","Individual","Long unburned","W",1998,NA,NA,1999,NA,NA,"Divided","Yes",NA,6,0.7857
"Hypericum_cumulicola_2","Hypericum cumulicola",NA,"Hypericum","Hypericaceae","Theales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Ellis; Williams; Lesica; Bell; Bierzychudek; Bowles; Crone; Doak; Ehrlén; Ellis-Adam; McEachern; Ganesan; Latham; Luijten; Kaye; Knight; Menges; Morris; Den Nijs; Oostermeijer; Quintana-Ascencio; Shelly; Stanley; Thorpe; Ticktin; Valverde; Weekley","Ecology","2012","10.1890/11-1052.1","Quintana-Ascencio et al. 1998, Quintana-Ascencio and Menges 2000, Pico et al. 2003, Quintana-Ascencio et al. 2003",6,1999,2004,"1",1,"No","Yes","No","HYCU_67",27.1513333333333,-81.51725,49,"USA","N America","TBM","A","Mean","Long unburned","W",1994,NA,NA,1999,NA,NA,"Divided","Yes",NA,6,0.8243
"Hypericum_cumulicola_2","Hypericum cumulicola",NA,"Hypericum","Hypericaceae","Theales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Ellis; Williams; Lesica; Bell; Bierzychudek; Bowles; Crone; Doak; Ehrlén; Ellis-Adam; McEachern; Ganesan; Latham; Luijten; Kaye; Knight; Menges; Morris; Den Nijs; Oostermeijer; Quintana-Ascencio; Shelly; Stanley; Thorpe; Ticktin; Valverde; Weekley","Ecology","2012","10.1890/11-1052.1","Quintana-Ascencio et al. 1998, Quintana-Ascencio and Menges 2000, Pico et al. 2003, Quintana-Ascencio et al. 2003",6,1999,2004,"1",1,"No","Yes","No","HYCU_67",27.1513333333333,-81.51725,49,"USA","N America","TBM","A","Individual","Long unburned","W",1994,NA,NA,1995,NA,NA,"Divided","Yes",NA,6,0.8244
"Hypericum_cumulicola_2","Hypericum cumulicola",NA,"Hypericum","Hypericaceae","Theales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Ellis; Williams; Lesica; Bell; Bierzychudek; Bowles; Crone; Doak; Ehrlén; Ellis-Adam; McEachern; Ganesan; Latham; Luijten; Kaye; Knight; Menges; Morris; Den Nijs; Oostermeijer; Quintana-Ascencio; Shelly; Stanley; Thorpe; Ticktin; Valverde; Weekley","Ecology","2012","10.1890/11-1052.1","Quintana-Ascencio et al. 1998, Quintana-Ascencio and Menges 2000, Pico et al. 2003, Quintana-Ascencio et al. 2003",6,1999,2004,"1",1,"No","Yes","No","HYCU_67",27.1513333333333,-81.51725,49,"USA","N America","TBM","A","Individual","Long unburned","W",1995,NA,NA,1996,NA,NA,"Divided","Yes",NA,6,0.8333
"Hypericum_cumulicola_2","Hypericum cumulicola",NA,"Hypericum","Hypericaceae","Theales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Ellis; Williams; Lesica; Bell; Bierzychudek; Bowles; Crone; Doak; Ehrlén; Ellis-Adam; McEachern; Ganesan; Latham; Luijten; Kaye; Knight; Menges; Morris; Den Nijs; Oostermeijer; Quintana-Ascencio; Shelly; Stanley; Thorpe; Ticktin; Valverde; Weekley","Ecology","2012","10.1890/11-1052.1","Quintana-Ascencio et al. 1998, Quintana-Ascencio and Menges 2000, Pico et al. 2003, Quintana-Ascencio et al. 2003",6,1999,2004,"1",1,"No","Yes","No","HYCU_67",27.1513333333333,-81.51725,49,"USA","N America","TBM","A","Individual","Long unburned","W",1996,NA,NA,1997,NA,NA,"Divided","Yes",NA,6,0.8243
"Hypericum_cumulicola_2","Hypericum cumulicola",NA,"Hypericum","Hypericaceae","Theales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Ellis; Williams; Lesica; Bell; Bierzychudek; Bowles; Crone; Doak; Ehrlén; Ellis-Adam; McEachern; Ganesan; Latham; Luijten; Kaye; Knight; Menges; Morris; Den Nijs; Oostermeijer; Quintana-Ascencio; Shelly; Stanley; Thorpe; Ticktin; Valverde; Weekley","Ecology","2012","10.1890/11-1052.1","Quintana-Ascencio et al. 1998, Quintana-Ascencio and Menges 2000, Pico et al. 2003, Quintana-Ascencio et al. 2003",6,1999,2004,"1",1,"No","Yes","No","HYCU_67",27.1513333333333,-81.51725,49,"USA","N America","TBM","A","Individual","Long unburned","W",1997,NA,NA,1998,NA,NA,"Divided","Yes",NA,6,0.8242
"Hypericum_cumulicola_2","Hypericum cumulicola",NA,"Hypericum","Hypericaceae","Theales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Ellis; Williams; Lesica; Bell; Bierzychudek; Bowles; Crone; Doak; Ehrlén; Ellis-Adam; McEachern; Ganesan; Latham; Luijten; Kaye; Knight; Menges; Morris; Den Nijs; Oostermeijer; Quintana-Ascencio; Shelly; Stanley; Thorpe; Ticktin; Valverde; Weekley","Ecology","2012","10.1890/11-1052.1","Quintana-Ascencio et al. 1998, Quintana-Ascencio and Menges 2000, Pico et al. 2003, Quintana-Ascencio et al. 2003",6,1999,2004,"1",1,"No","Yes","No","HYCU_67",27.1513333333333,-81.51725,49,"USA","N America","TBM","A","Individual","Long unburned","W",1998,NA,NA,1999,NA,NA,"Divided","Yes",NA,6,0.8889
"Hypericum_cumulicola_2","Hypericum cumulicola",NA,"Hypericum","Hypericaceae","Theales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Ellis; Williams; Lesica; Bell; Bierzychudek; Bowles; Crone; Doak; Ehrlén; Ellis-Adam; McEachern; Ganesan; Latham; Luijten; Kaye; Knight; Menges; Morris; Den Nijs; Oostermeijer; Quintana-Ascencio; Shelly; Stanley; Thorpe; Ticktin; Valverde; Weekley","Ecology","2012","10.1890/11-1052.1","Quintana-Ascencio et al. 1998, Quintana-Ascencio and Menges 2000, Pico et al. 2003, Quintana-Ascencio et al. 2003",6,1999,2004,"1",1,"No","Yes","No","HYCU_87",27.1513333333333,-81.51725,49,"USA","N America","TBM","A","Mean","Long unburned","W",1994,NA,NA,1999,NA,NA,"Divided","Yes",NA,6,0.8243
"Hypericum_cumulicola_2","Hypericum cumulicola",NA,"Hypericum","Hypericaceae","Theales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Ellis; Williams; Lesica; Bell; Bierzychudek; Bowles; Crone; Doak; Ehrlén; Ellis-Adam; McEachern; Ganesan; Latham; Luijten; Kaye; Knight; Menges; Morris; Den Nijs; Oostermeijer; Quintana-Ascencio; Shelly; Stanley; Thorpe; Ticktin; Valverde; Weekley","Ecology","2012","10.1890/11-1052.1","Quintana-Ascencio et al. 1998, Quintana-Ascencio and Menges 2000, Pico et al. 2003, Quintana-Ascencio et al. 2003",6,1999,2004,"1",1,"No","Yes","No","HYCU_87",27.1513333333333,-81.51725,49,"USA","N America","TBM","A","Individual","Long unburned","W",1994,NA,NA,1995,NA,NA,"Divided","Yes",NA,6,0.8244
"Hypericum_cumulicola_2","Hypericum cumulicola",NA,"Hypericum","Hypericaceae","Theales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Ellis; Williams; Lesica; Bell; Bierzychudek; Bowles; Crone; Doak; Ehrlén; Ellis-Adam; McEachern; Ganesan; Latham; Luijten; Kaye; Knight; Menges; Morris; Den Nijs; Oostermeijer; Quintana-Ascencio; Shelly; Stanley; Thorpe; Ticktin; Valverde; Weekley","Ecology","2012","10.1890/11-1052.1","Quintana-Ascencio et al. 1998, Quintana-Ascencio and Menges 2000, Pico et al. 2003, Quintana-Ascencio et al. 2003",6,1999,2004,"1",1,"No","Yes","No","HYCU_87",27.1513333333333,-81.51725,49,"USA","N America","TBM","A","Individual","Long unburned","W",1995,NA,NA,1996,NA,NA,"Divided","Yes",NA,6,0.8244
